Periode,Gare de départ,AMIENS,BAYONNE,BELFORT,BÉZIERS,BORDEAUX-ST-JEAN,BOULOGNE-VILLE,BOURGES,BOURG-ST-MAURICE/ST-GERVAIS,BRIANÇON,BRIVE/CAHORS,CAEN,CERBERE,CERBÈRE,CHERBOURG,CLERMONT-FERRAND,GRANVILLE,HENDAYE,LATOUR-DE-CAROL,LE HAVRE,LIMOGES,LYON,LYON-PART-DIEU,MARSEILLE-ST-CHARLES,MAUBEUGE,MAUBEUGE/CAMBRAI,MODANE,NANTES,NEVERS,NICE-VILLE,NÎMES,ORLÉANS,PARIS-AUSTERLITZ,PARIS-BERCY,PARIS-EST,PARIS-NORD,PARIS-ST-LAZARE,PARIS-VAUGIRARD,RODEZ/ALBI,ROUEN,ROUEN-RIVE-DROITE,ST-QUENTIN,TOULOUSE-MATABIAU,TOULOUSE-MATABIAU/CERBERE,TOULOUSE-MATABIAU/RODEZ,TOURS,TROUVILLE-DEAUVILLE,TROYES
2016-03,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03,ROUEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,,,,,,,,,,,
2016-03,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03,TOURS,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,
2016-03,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,
2016-03,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,,,,,,,,,,,,,
2016-04,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,,,,,,,,,,,,
2016-04,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,
2016-04,BÉZIERS,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,16,,,,,,,87,,167,,,,,,,,,,,,,,,,,,
2016-04,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,,
2016-04,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,
2016-04,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,62,,
2016-04,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,
2016-04,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,
2016-04,CLERMONT-FERRAND,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,217,,,,,,,,,,,,,,
2016-04,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,,,,,,
2016-04,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,
2016-04,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,,,,,,,,,,,
2016-04,LIMOGES,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,
2016-04,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,,,,,,,,,,,,
2016-04,NANTES,,,,,87,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,,
2016-04,NICE-VILLE,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04,NÎMES,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,
2016-04,PARIS-AUSTERLITZ,,,,,,,112,,,,,23,,,,,,,,,,,,,,,,,,,267,,,,,,,,,,,,,,112,,
2016-04,PARIS-BERCY,,,,,,,,,,,,,,,218,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,
2016-04,PARIS-EST,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221
2016-04,PARIS-NORD,204,,,,,135,,,,,,,,,,,,,,,,,,277,,,,,,,,,,,,,,,,,,,,,,,
2016-04,PARIS-ST-LAZARE,,,,,,,,,,,205,,,188,,,,,346,,,,,,,,,,,,,,,,,,,,275,,,,,,,72,
2016-04,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04,ROUEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,,,,,,,,,,,
2016-04,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04,TOURS,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,
2016-04,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
2016-04,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,,,,,,,,,,,,
2016-05,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,
2016-05,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,
2016-05,BÉZIERS,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,23,,,,,,,79,,173,,,,,,,,,,,,,,,,,,
2016-05,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,
2016-05,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,
2016-05,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,58,,
2016-05,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,
2016-05,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,,,
2016-05,CLERMONT-FERRAND,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,172,,,,,,,,,,,,,,
2016-05,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,
2016-05,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,
2016-05,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,,,,,
2016-05,LIMOGES,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,
2016-05,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,
2016-05,NANTES,,,,,80,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,
2016-05,NICE-VILLE,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05,NÎMES,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,,,,,,,,,,,,,,,
2016-05,PARIS-AUSTERLITZ,,,,,,,100,,,,,19,,,,,,,,,,,,,,,,,,,264,,,,,,,,,,,,,,118,,
2016-05,PARIS-BERCY,,,,,,,,,,,,,,,169,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,
2016-05,PARIS-EST,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
2016-05,PARIS-NORD,193,,,,,136,,,,,,,,,,,,,,,,,,262,,,,,,,,,,,,,,,,,,,,,,,
2016-05,PARIS-ST-LAZARE,,,,,,,,,,,202,,,181,,,,,322,,,,,,,,,,,,,,,,,,,,255,,,,,,,75,
2016-05,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05,ROUEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,
2016-05,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05,TOURS,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,
2016-05,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,
2016-05,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,,,,,,,,,,,,,
2016-06,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,
2016-06,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,
2016-06,BÉZIERS,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,10,,,,,,,51,,112,,,,,,,,,,,,,,,,,,
2016-06,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,
2016-06,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,
2016-06,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,25,,
2016-06,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,
2016-06,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,,
2016-06,CLERMONT-FERRAND,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,121,,,,,,,,,,,,,,
2016-06,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,
2016-06,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,
2016-06,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,,,,,,,,
2016-06,LIMOGES,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,
2016-06,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,
2016-06,NANTES,,,,,49,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,
2016-06,NICE-VILLE,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06,NÎMES,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,,,,
2016-06,PARIS-AUSTERLITZ,,,,,,,57,,,,,8,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,,,85,,
2016-06,PARIS-BERCY,,,,,,,,,,,,,,,128,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,
2016-06,PARIS-EST,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137
2016-06,PARIS-NORD,133,,,,,73,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,,,,,,,,,,,,
2016-06,PARIS-ST-LAZARE,,,,,,,,,,,135,,,135,,,,,241,,,,,,,,,,,,,,,,,,,,174,,,,,,,42,
2016-06,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06,ROUEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,
2016-06,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06,TOURS,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,
2016-06,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,
2016-06,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,
2016-07,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,
2016-07,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,
2016-07,BÉZIERS,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,31,,,,,,,93,,195,,,,,,,,,,,,,,,,,,
2016-07,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,
2016-07,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,,
2016-07,BOURG-ST-MAURICE/ST-GERVAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,
2016-07,BRIANÇON/NICE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,
2016-07,BRIVE/CAHORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,,,,,,,
2016-07,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,,,,,,,67,,
2016-07,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,
2016-07,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,,
2016-07,CLERMONT-FERRAND,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,212,,,,,,,,,,,,,,
2016-07,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,
2016-07,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,116,,,,,
2016-07,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,
2016-07,LIMOGES,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,
2016-07,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,
2016-07,MARSEILLE-ST-CHARLES,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,,,,,,,,,,,,
2016-07,NANTES,,,,,93,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,,,,,,,,,,
2016-07,NÎMES,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,,,,,,,,
2016-07,PARIS-AUSTERLITZ,,,,,,,124,30,31,139,,,22,,,,26,,,67,,,,,,,,,30,,270,,,,,,,,,,,,110,91,123,,
2016-07,PARIS-BERCY,,,,,,,,,,,,,,,213,,,,,,,,,,,,,152,,,,,,,,,,,,,,,,,,,
2016-07,PARIS-EST,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186
2016-07,PARIS-NORD,172,,,,,142,,,,,,,,,,,,,,,,,,262,,,,,,,,,,,,,,,,,,,,,,,
2016-07,PARIS-ST-LAZARE,,,,,,,,,,,217,,,200,,,,,295,,,,,,,,,,,,,,,,,,,,,251,,,,,,125,
2016-07,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,,,,,,,,,,,
2016-07,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07,TOULOUSE-MATABIAU/CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,
2016-07,TOULOUSE-MATABIAU/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,
2016-07,TOURS,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,
2016-07,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,
2016-07,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,,,,,,,,,,
2016-08,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,,
2016-08,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,
2016-08,BÉZIERS,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,31,,,,,,,93,,191,,,,,,,,,,,,,,,,,,
2016-08,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,,
2016-08,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,
2016-08,BOURG-ST-MAURICE/ST-GERVAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,
2016-08,BRIANÇON/NICE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,
2016-08,BRIVE/CAHORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,,,,,,,
2016-08,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,,,,,,,67,,
2016-08,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,
2016-08,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,,,,,,,,,,
2016-08,CLERMONT-FERRAND,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,215,,,,,,,,,,,,,,
2016-08,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,
2016-08,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,124,,,,,
2016-08,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,,,,,,,,,,,
2016-08,LIMOGES,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,
2016-08,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,
2016-08,MARSEILLE-ST-CHARLES,,,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,,,,,,,,,,,,
2016-08,NANTES,,,,,92,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,,,,,,,,
2016-08,NÎMES,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,
2016-08,PARIS-AUSTERLITZ,,,,,,,122,27,30,143,,,26,,,,30,,,66,,,,,,,,,30,,286,,,,,,,,,,,75,,88,122,,
2016-08,PARIS-BERCY,,,,,,,,,,,,,,,214,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,
2016-08,PARIS-EST,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218
2016-08,PARIS-NORD,185,,,,,146,,,,,,,,,,,,,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,
2016-08,PARIS-ST-LAZARE,,,,,,,,,,,210,,,201,,,,,304,,,,,,,,,,,,,,,,,,,,,251,,,,,,125,
2016-08,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,,,,,,,,,,,
2016-08,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,
2016-08,TOULOUSE-MATABIAU/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,
2016-08,TOURS,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,,
2016-08,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,
2016-08,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,
2016-09,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,,,,,,,,,,
2016-09,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,
2016-09,BÉZIERS,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,28,,,,,,,90,,178,,,,,,,,,,,,,,,,,,
2016-09,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,,
2016-09,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,
2016-09,BOURG-ST-MAURICE/ST-GERVAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,
2016-09,BRIANÇON/NICE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,
2016-09,BRIVE/CAHORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,,,,,
2016-09,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,50,,
2016-09,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,
2016-09,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,
2016-09,CLERMONT-FERRAND,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,228,,,,,,,,,,,,,,
2016-09,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,,,,
2016-09,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,109,,,,,
2016-09,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,,,,,,,,,,,
2016-09,LIMOGES,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,
2016-09,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,
2016-09,MARSEILLE-ST-CHARLES,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,,,,,,,,,,,,
2016-09,NANTES,,,,,90,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,,,,,,,,,,,,,
2016-09,NÎMES,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,,,,,,,,,,,,,,,
2016-09,PARIS-AUSTERLITZ,,,,,,,119,23,29,139,,,48,,,,15,,,65,,,,,,,,,29,,335,,,,,,,,,,,103,,61,119,,
2016-09,PARIS-BERCY,,,,,,,,,,,,,,,229,,,,,,,,,,,,,156,,,,,,,,,,,,,,,,,,,
2016-09,PARIS-EST,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220
2016-09,PARIS-NORD,221,,,,,146,,,,,,,,,,,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,
2016-09,PARIS-ST-LAZARE,,,,,,,,,,,207,,,195,,,,,342,,,,,,,,,,,,,,,,,,,,,284,,,,,,84,
2016-09,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,
2016-09,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,
2016-09,TOULOUSE-MATABIAU/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,
2016-09,TOURS,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,,
2016-09,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,
2016-09,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,,,,,,,,,,,,,
2016-10,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,
